Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Product_Base_Margin,Customer_Name,Province,Region,Customer_Segment,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID,Ship_Mode,Ship_Date
1159,3,5785,1421,1614761,0.02,38,0.35,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2009-01-29,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,20480,REGULAR AIR,2009-02-01
4156,2,5792,1421,158057,0.08,26,0.59,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-11-26,LOW,OFFICE SUPPLIES,APPLIANCES,21731,REGULAR AIR,2011-11-26
4231,8,5904,1421,2449,0.08,31,0.61,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-06-20,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,58273,REGULAR AIR,2010-06-20
4193,5,5844,1421,27963,0.07,23,0.43,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-11-17,LOW,FURNITURE,OFFICE FURNISHINGS,40775,REGULAR AIR,2010-11-22
4205,8,5862,1421,22142,0.03,44,0.64,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-07-28,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,47271,REGULAR AIR,2011-07-29
4220,2,5890,1421,156196,0.03,31,0.58,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-05-02,HIGH,OFFICE SUPPLIES,APPLIANCES,51488,REGULAR AIR,2010-05-03
4225,8,5898,1421,2914,0.06,1,0.48,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2009-05-08,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,55525,REGULAR AIR,2009-05-08
4228,12,5901,1421,245554,0.03,25,0.36,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-06-01,MEDIUM,OFFICE SUPPLIES,LABELS,57059,REGULAR AIR,2011-06-03
4228,3,5901,1421,21212,0.01,50,0.38,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-06-01,MEDIUM,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,57059,REGULAR AIR,2011-06-03
4161,17,5798,1421,2531334,0.05,35,0.56,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-10-20,MEDIUM,TECHNOLOGY,OFFICE MACHINES,23106,DELIVERY TRUCK,2010-10-22
4178,15,5824,1421,1456715,0.04,48,0.56,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2009-12-26,LOW,FURNITURE,CHAIRS & CHAIRMATS,32101,DELIVERY TRUCK,2009-12-30
4179,1,5826,1421,15214,0.09,13,0.58,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-05-02,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,32929,REGULAR AIR,2011-05-07
4179,9,5825,1421,4456,0.05,8,0.38,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-05-02,LOW,OFFICE SUPPLIES,ENVELOPES,32929,REGULAR AIR,2011-05-06
4184,4,5834,1421,908412,0.07,17,0.58,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2012-07-02,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,37313,EXPRESS AIR,2012-07-04
4184,5,5833,1421,330438,0,44,0.78,LIZ MACKENDRICK,NEW BRUNSWICK,ATLANTIC,CORPORATE,2012-07-02,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,37313,REGULAR AIR,2012-07-03
4153,4,5788,1422,2079474,0.05,45,0.08,ALAN HWANG,NEW BRUNSWICK,ATLANTIC,CORPORATE,2012-08-26,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,20933,REGULAR AIR,2012-08-28
4155,12,5790,1423,12012021,0,3,0.38,ALAN HWANG,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2009-03-02,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,21703,REGULAR AIR,2009-03-04
4155,4,5791,1423,2211734,0.02,15,0.59,ALAN HWANG,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2009-03-02,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,21703,EXPRESS AIR,2009-03-02
4155,5,5790,1423,184676,0.03,20,0.67,ALAN HWANG,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2009-03-02,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,21703,REGULAR AIR,2009-03-04
4159,6,5796,1424,103344,0.01,37,0.38,TRACY COLLINS,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-09-19,CRITICAL,OFFICE SUPPLIES,PAPER,22210,REGULAR AIR,2011-09-21
4173,10,5815,1425,148506,0.04,20,NULL,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2010-09-23,NOT SPECIFIED,FURNITURE,BOOKCASES,29504,DELIVERY TRUCK,2010-09-25
4173,6,5816,1425,121118,0.01,34,0.36,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2010-09-23,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,29504,REGULAR AIR,2010-09-23
4177,15,5822,1425,40454,0.03,15,NULL,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2011-05-12,NOT SPECIFIED,FURNITURE,CHAIRS & CHAIRMATS,31973,REGULAR AIR,2011-05-13
4177,6,5823,1425,12489,0.07,16,0.37,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2011-05-12,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,31973,REGULAR AIR,2011-05-14
4186,1,5836,1425,246602,0.02,15,0.66,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2009-03-08,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,37510,REGULAR AIR,2009-03-08
4197,4,5850,1425,10622195,0.03,18,0.57,RICHARD BIERNER,NEW BRUNSWICK,ATLANTIC,SMALL BUSINESS,2012-06-20,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,41667,REGULAR AIR,2012-06-23
1092,5,5831,1426,92782,0.02,43,0.49,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-09-05,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,36449,REGULAR AIR,2010-09-07
1092,7,5832,1426,12337,0.09,27,0.08,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-09-05,NOT SPECIFIED,OFFICE SUPPLIES,RUBBER BANDS,36449,REGULAR AIR,2010-09-08
4232,3,5905,1426,87664,0,50,0.37,BRUCE STEWART,NEW BRUNSWICK,ATLANTIC,CORPORATE,2009-10-21,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,58693,REGULAR AIR,2009-10-25
3733,9,5847,1427,14212,0.01,13,0.39,ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,2010-11-22,HIGH,OFFICE SUPPLIES,ENVELOPES,41186,EXPRESS AIR,2010-11-24
4204,4,5861,1427,2770745,0.03,41,0.06,ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,2009-09-01,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47173,REGULAR AIR,2009-09-03
4217,11,5884,1427,741329,0.01,49,0.07,ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-12-18,HIGH,FURNITURE,TABLES,50657,DELIVERY TRUCK,2011-12-20
4217,3,5882,1427,31545,0.01,40,0.36,ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-12-18,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,50657,REGULAR AIR,2011-12-19
4217,6,5883,1427,6002,0.01,16,0.35,ALEKSANDRA GANNAWAY,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-12-18,HIGH,OFFICE SUPPLIES,PAPER,50657,EXPRESS AIR,2011-12-20
4198,5,5851,1428,131834,0.02,12,0.61,BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,2012-07-27,LOW,FURNITURE,OFFICE FURNISHINGS,42982,EXPRESS AIR,2012-08-05
4213,6,5874,1428,186302,0.03,34,0.37,BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,2010-09-10,HIGH,OFFICE SUPPLIES,PAPER,50209,EXPRESS AIR,2010-09-12
4213,1,5875,1428,533,0,2,0.83,BRENDAN SWEED,NEW BRUNSWICK,ATLANTIC,CONSUMER,2010-09-10,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50209,REGULAR AIR,2010-09-11
4203,2,5858,1429,469127,0.05,16,0.52,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2011-06-22,NOT SPECIFIED,OFFICE SUPPLIES,APPLIANCES,46565,EXPRESS AIR,2011-06-22
4203,5,5859,1429,80414,0.01,50,0.47,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2011-06-22,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,46565,REGULAR AIR,2011-06-23
4203,1,5860,1429,56751,0.01,8,0.08,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2011-06-22,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,46565,REGULAR AIR,2011-06-24
4209,12,5870,1429,18052021,0.06,6,0.36,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2012-10-18,MEDIUM,OFFICE SUPPLIES,LABELS,48643,REGULAR AIR,2012-10-20
4209,4,5870,1429,2896358,0,50,0.06,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2012-10-18,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,48643,REGULAR AIR,2012-10-20
4209,17,5869,1429,917171,0.06,14,0.04,LAUREL ELLISTON,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2012-10-18,MEDIUM,TECHNOLOGY,OFFICE MACHINES,48643,DELIVERY TRUCK,2012-10-20
4207,4,5866,1430,84303,0.08,48,0.37,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2010-03-09,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47909,REGULAR AIR,2010-03-11
4207,16,5865,1430,22026,0.07,22,0.59,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2010-03-09,MEDIUM,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",47909,REGULAR AIR,2010-03-10
4207,6,5864,1430,18519,0.07,38,0.36,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2010-03-09,MEDIUM,OFFICE SUPPLIES,PAPER,47909,REGULAR AIR,2010-03-09
4215,7,5879,1431,10939,0.07,45,0.38,LISA DECHERNEY,NEW BRUNSWICK,ATLANTIC,CONSUMER,2011-09-06,LOW,OFFICE SUPPLIES,RUBBER BANDS,50500,EXPRESS AIR,2011-09-06
4215,6,5878,1431,6486,0,11,0.36,LISA DECHERNEY,NEW BRUNSWICK,ATLANTIC,CONSUMER,2011-09-06,LOW,OFFICE SUPPLIES,PAPER,50500,REGULAR AIR,2011-09-10
4216,14,5881,1432,2612692,0.04,42,0.05,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,CONSUMER,2009-10-20,MEDIUM,TECHNOLOGY,COPIERS AND FAX,50626,REGULAR AIR,2009-10-22
4216,10,5880,1432,326741,0,18,0.66,DEAN PERCER,NEW BRUNSWICK,ATLANTIC,CONSUMER,2009-10-20,MEDIUM,FURNITURE,BOOKCASES,50626,DELIVERY TRUCK,2009-10-21
1638,5,5892,1433,75519,0,41,0.47,AIMEE BIXBY,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2011-09-23,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,52711,REGULAR AIR,2011-09-25
1638,8,5892,1433,22079,0,7,0.74,AIMEE BIXBY,NEW BRUNSWICK,ATLANTIC,HOME OFFICE,2011-09-23,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,52711,REGULAR AIR,2011-09-25
4234,13,5908,1434,10507,0.08,39,0.56,PHILLIP BREYER,NEW BRUNSWICK,ATLANTIC,CORPORATE,2011-09-12,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,59171,REGULAR AIR,2011-09-13
4237,12,5912,1435,7557,0.03,26,0.38,CRAIG YEDWAB,YUKON,YUKON,CONSUMER,2010-01-28,MEDIUM,OFFICE SUPPLIES,LABELS,97,REGULAR AIR,2010-01-29
4238,9,5913,1436,10809,0.07,20,0.38,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2009-03-25,CRITICAL,OFFICE SUPPLIES,ENVELOPES,323,REGULAR AIR,2009-03-27
4238,6,5913,1436,5534,0.06,2,0.39,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2009-03-25,CRITICAL,OFFICE SUPPLIES,PAPER,323,REGULAR AIR,2009-03-27
4301,8,6003,1436,13754,0.08,4,0.76,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2012-03-26,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,41056,REGULAR AIR,2012-03-29
4305,14,6008,1436,1759939,0.03,28,0.05,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2011-05-25,MEDIUM,TECHNOLOGY,COPIERS AND FAX,45958,REGULAR AIR,2011-05-26
4305,6,6009,1436,11534,0.02,16,0.36,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2011-05-25,MEDIUM,OFFICE SUPPLIES,PAPER,45958,REGULAR AIR,2011-05-27
4306,1,6010,1436,2794,0.01,27,0.58,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2012-01-02,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,47591,REGULAR AIR,2012-01-03
4309,9,6013,1436,11655,0.09,20,0.35,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2010-05-24,HIGH,OFFICE SUPPLIES,ENVELOPES,50183,EXPRESS AIR,2010-05-25
4321,17,6026,1436,52577,0.08,43,0.36,DARIO MEDINA,YUKON,YUKON,SMALL BUSINESS,2011-05-07,CRITICAL,TECHNOLOGY,OFFICE MACHINES,55520,EXPRESS AIR,2011-05-08
4239,6,5914,1437,14218,0.07,28,0.36,ED BRAXTON,YUKON,YUKON,CONSUMER,2011-08-21,MEDIUM,OFFICE SUPPLIES,PAPER,1095,REGULAR AIR,2011-08-23
4241,4,5920,1437,36078505,0.05,39,0.57,ED BRAXTON,YUKON,YUKON,CONSUMER,2012-08-20,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,4099,REGULAR AIR,2012-08-22
4241,1,5918,1437,169151,0.08,42,NULL,ED BRAXTON,YUKON,YUKON,CONSUMER,2012-08-20,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,4099,REGULAR AIR,2012-08-21
4241,9,5919,1437,12293,0.04,12,0.35,ED BRAXTON,YUKON,YUKON,CONSUMER,2012-08-20,CRITICAL,OFFICE SUPPLIES,ENVELOPES,4099,REGULAR AIR,2012-08-23
4241,5,5918,1437,4786,0,4,0.45,ED BRAXTON,YUKON,YUKON,CONSUMER,2012-08-20,CRITICAL,FURNITURE,OFFICE FURNISHINGS,4099,REGULAR AIR,2012-08-21
4303,17,6006,1437,1390588,0.05,26,0.37,ED BRAXTON,YUKON,YUKON,CONSUMER,2011-11-07,CRITICAL,TECHNOLOGY,OFFICE MACHINES,43459,REGULAR AIR,2011-11-08
4558,4,6342,1437,28138485,0.08,28,0.58,ED BRAXTON,YUKON,YUKON,CONSUMER,2009-02-07,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,23808,REGULAR AIR,2009-02-09
4558,6,6341,1437,63014,0.04,30,0.37,ED BRAXTON,YUKON,YUKON,CONSUMER,2009-02-07,LOW,OFFICE SUPPLIES,PAPER,23808,REGULAR AIR,2009-02-14
4240,6,5917,1438,82118,0.04,17,0.38,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2012-07-31,CRITICAL,OFFICE SUPPLIES,PAPER,2562,EXPRESS AIR,2012-08-01
4240,8,5915,1438,6482,0.02,28,0.55,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2012-07-31,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,2562,REGULAR AIR,2012-08-03
4240,6,5916,1438,776,0.08,6,0.36,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2012-07-31,CRITICAL,OFFICE SUPPLIES,PAPER,2562,REGULAR AIR,2012-08-02
4246,4,5928,1438,25259875,0.09,24,0.55,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2009-11-25,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,10884,REGULAR AIR,2009-12-02
4247,17,5929,1438,499342,0.03,42,0.39,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2009-07-17,MEDIUM,TECHNOLOGY,OFFICE MACHINES,11843,DELIVERY TRUCK,2009-07-19
4247,8,5930,1438,10593,0.05,9,0.49,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2009-07-17,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,11843,REGULAR AIR,2009-07-19
4254,11,5941,1438,1283711,0.05,42,0.63,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2012-10-29,NOT SPECIFIED,FURNITURE,TABLES,16864,DELIVERY TRUCK,2012-10-29
4280,3,5972,1438,42324,0.01,21,0.37,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2011-07-07,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,27558,REGULAR AIR,2011-07-08
4288,3,5982,1438,25943,0,42,0.35,CINDY CHAPMAN,YUKON,YUKON,CONSUMER,2012-11-19,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,34659,REGULAR AIR,2012-11-21
4242,5,5922,1439,88523,0.03,21,0.57,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2009-04-07,LOW,FURNITURE,OFFICE FURNISHINGS,5509,REGULAR AIR,2009-04-14
4242,9,5921,1439,6846,0.02,11,0.35,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2009-04-07,LOW,OFFICE SUPPLIES,ENVELOPES,5509,REGULAR AIR,2009-04-12
4291,4,5986,1439,34926585,0.08,49,0.55,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2010-05-29,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,35840,REGULAR AIR,2010-05-31
4291,12,5985,1439,17308,0.04,36,0.36,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2010-05-29,HIGH,OFFICE SUPPLIES,LABELS,35840,REGULAR AIR,2010-05-30
4292,5,5988,1439,275822,0,15,0.75,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2009-12-05,LOW,FURNITURE,OFFICE FURNISHINGS,36069,REGULAR AIR,2009-12-12
4292,9,5987,1439,45309,0.09,13,0.04,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2009-12-05,LOW,OFFICE SUPPLIES,ENVELOPES,36069,REGULAR AIR,2009-12-10
4292,6,5989,1439,10261,0.09,20,0.36,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2009-12-05,LOW,OFFICE SUPPLIES,PAPER,36069,REGULAR AIR,2009-12-07
4294,13,5991,1439,18056,0.01,46,0.58,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2011-01-19,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,36931,REGULAR AIR,2011-01-19
4304,2,6007,1439,105598,0.07,48,0.05,ASHLEY JARBOE,YUKON,YUKON,HOME OFFICE,2012-04-18,CRITICAL,OFFICE SUPPLIES,APPLIANCES,45476,REGULAR AIR,2012-04-18
4243,6,5924,1440,29486,0.07,45,0.37,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2009-05-14,LOW,OFFICE SUPPLIES,PAPER,8132,REGULAR AIR,2009-05-21
4243,8,5923,1440,22935,0.08,46,0.66,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2009-05-14,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,8132,EXPRESS AIR,2009-05-14
4264,6,5953,1440,15109,0.02,29,0.36,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2012-04-15,MEDIUM,OFFICE SUPPLIES,PAPER,20615,EXPRESS AIR,2012-04-16
4269,2,5958,1440,2405,0.01,39,0.58,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2011-10-09,LOW,OFFICE SUPPLIES,APPLIANCES,22689,REGULAR AIR,2011-10-11
4279,1,5971,1440,275268,0.04,45,0.58,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2012-05-26,HIGH,OFFICE SUPPLIES,STORAGE & ORGANIZATION,26336,REGULAR AIR,2012-05-27
4279,8,5970,1440,151682,0.01,39,0.74,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2012-05-26,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,26336,REGULAR AIR,2012-05-28
4307,16,6011,1440,39537,0.07,37,0.57,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2010-10-03,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",49764,EXPRESS AIR,2010-10-07
4322,17,6027,1440,1515255,0.05,34,0.38,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2010-11-26,MEDIUM,TECHNOLOGY,OFFICE MACHINES,55653,DELIVERY TRUCK,2010-11-27
4328,16,6033,1440,10303,0.07,49,0.55,BENJAMIN FARHAT,YUKON,YUKON,HOME OFFICE,2012-11-12,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",58564,REGULAR AIR,2012-11-13
4244,2,5925,1441,19045,0.02,3,0.57,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2009-01-28,LOW,OFFICE SUPPLIES,APPLIANCES,8868,REGULAR AIR,2009-02-06
4244,3,5926,1441,17999,0.03,34,0.36,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2009-01-28,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,8868,REGULAR AIR,2009-02-01
4259,12,5946,1441,6602,0.01,23,0.37,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-03-15,NOT SPECIFIED,OFFICE SUPPLIES,LABELS,19207,REGULAR AIR,2012-03-17
4259,7,5947,1441,1553,0,11,0.81,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-03-15,NOT SPECIFIED,OFFICE SUPPLIES,RUBBER BANDS,19207,REGULAR AIR,2012-03-16
4272,3,5963,1441,268498,0.03,22,0.35,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2011-08-08,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,23427,REGULAR AIR,2011-08-17
4272,3,5962,1441,44276,0.09,30,0.39,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2011-08-08,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,23427,REGULAR AIR,2011-08-15
4283,13,5977,1441,30426,0.01,46,0.47,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-12-25,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,30469,REGULAR AIR,2012-12-27
4290,7,5984,1441,4637,0.03,37,0.81,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-11-01,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,35456,REGULAR AIR,2012-11-03
4299,13,6000,1441,16927,0.01,5,0.56,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-06-10,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,39938,REGULAR AIR,2012-06-11
4317,6,6022,1441,2275,0.09,5,0.39,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2012-05-17,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,53120,REGULAR AIR,2012-05-19
4331,16,6038,1441,7743,0.01,36,0.55,CINDY CHAPMAN,YUKON,YUKON,CORPORATE,2010-08-19,LOW,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",59783,REGULAR AIR,2010-08-24
2853,4,3927,1442,36158405,0.03,50,0.37,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2010-05-11,HIGH,TECHNOLOGY,TELEPHONES AND COMMUNICATION,9857,REGULAR AIR,2010-05-13
4255,6,5942,1442,29091,0.06,50,0.36,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2009-07-17,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,18147,REGULAR AIR,2009-07-18
4255,3,5942,1442,8203,0,42,0.37,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2009-07-17,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,18147,REGULAR AIR,2009-07-18
4282,17,5976,1442,59819,0.09,34,0.04,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2009-05-25,HIGH,TECHNOLOGY,OFFICE MACHINES,29637,REGULAR AIR,2009-05-27
4312,1,6016,1442,30631,0.06,39,0.81,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2011-06-28,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50983,REGULAR AIR,2011-06-29
4312,1,6017,1442,22903,0.05,15,0.06,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2011-06-28,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,50983,REGULAR AIR,2011-06-30
4315,11,6020,1442,1026125,0.02,49,0.64,BRUCE DEGENHARDT,YUKON,YUKON,HOME OFFICE,2011-04-21,NOT SPECIFIED,FURNITURE,TABLES,52261,DELIVERY TRUCK,2011-04-22
4245,8,5927,1443,46457,0.04,12,0.07,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2011-02-17,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,10213,REGULAR AIR,2011-02-19
4260,17,5948,1443,827057,0.08,25,0.36,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2010-05-24,CRITICAL,TECHNOLOGY,OFFICE MACHINES,19840,DELIVERY TRUCK,2010-05-27
4262,8,5950,1443,4103,0.01,9,0.72,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2012-08-12,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,20002,REGULAR AIR,2012-08-13
4265,5,5954,1443,25145,0.06,19,0.37,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2011-12-06,HIGH,FURNITURE,OFFICE FURNISHINGS,20864,REGULAR AIR,2011-12-08
4268,13,5957,1443,1826,0.05,11,0.06,DIANNA VITTORINI,YUKON,YUKON,CORPORATE,2010-09-26,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,22661,REGULAR AIR,2010-09-29
